Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
False	both_expanded_3NPs_coord_aff	-80.94056129455566	-79.22178840637207	The teacher 's son , a friend from middle school and John take dancing classes . <eos>	The teacher 's son , a friend from middle school and John takes dancing classes . <eos>
False	both_expanded_3NPs_coord_aff	-121.32501363754272	-121.16498041152954	A stranger on the street , the girl who cooks the best soup in town and the audience drink beer in the pub tonight . <eos>	A stranger on the street , the girl who cooks the best soup in town and the audience drinks beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_aff	-119.88682508468628	-119.41545724868774	A stranger on the street , the girl who cooks the best soup in town and the audience love animals with fur . <eos>	A stranger on the street , the girl who cooks the best soup in town and the audience loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-112.05935716629028	-110.90963411331177	A stranger on the street , the girl who cooks the best soup in town and the audience find it difficult to concentrate . <eos>	A stranger on the street , the girl who cooks the best soup in town and the audience finds it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_aff	-87.5145411491394	-85.46249341964722	A stranger on the street , the woman wearing a bracelet on her wrist and John take dancing classes . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and John takes dancing classes . <eos>
False	both_expanded_3NPs_coord_aff	-83.86291742324829	-83.00035524368286	A stranger on the street , the woman wearing a bracelet on her wrist and John like fishing . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and John likes fishing . <eos>
False	both_expanded_3NPs_coord_aff	-99.1997504234314	-96.81860399246216	A stranger on the street , the woman wearing a bracelet on her wrist and John eat out with some friends . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and John eats out with some friends . <eos>
True	both_expanded_3NPs_coord_aff	-99.90395307540894	-100.11157846450806	A stranger on the street , the woman wearing a bracelet on her wrist and John drink beer in the pub tonight . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and John drinks beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_aff	-93.34423065185547	-93.63425779342651	A stranger on the street , the woman wearing a bracelet on her wrist and John love animals with fur . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and John loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-94.27903032302856	-90.9519248008728	A stranger on the street , the woman wearing a bracelet on her wrist and John find it difficult to concentrate . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and John finds it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_aff	-95.64964962005615	-93.72303104400635	A stranger on the street , the woman wearing a bracelet on her wrist and that student take dancing classes . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and that student takes dancing classes . <eos>
False	both_expanded_3NPs_coord_aff	-93.9150276184082	-90.94105052947998	A stranger on the street , the woman wearing a bracelet on her wrist and that student like fishing . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and that student likes fishing . <eos>
False	both_expanded_3NPs_coord_aff	-107.15761661529541	-106.20094299316406	A stranger on the street , the woman wearing a bracelet on her wrist and that student eat out with some friends . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and that student eats out with some friends . <eos>
False	both_expanded_3NPs_coord_aff	-109.00047874450684	-105.95475673675537	A stranger on the street , the woman wearing a bracelet on her wrist and that student drink beer in the pub tonight . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and that student drinks beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_aff	-105.69960403442383	-103.08193111419678	A stranger on the street , the woman wearing a bracelet on her wrist and that student love animals with fur . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and that student loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-100.62091064453125	-96.98253154754639	A stranger on the street , the woman wearing a bracelet on her wrist and that student find it difficult to concentrate . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and that student finds it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_aff	-89.46298027038574	-89.9874210357666	A stranger on the street , the woman wearing a bracelet on her wrist and the audience take dancing classes . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and the audience takes dancing classes . <eos>
True	both_expanded_3NPs_coord_aff	-87.63207912445068	-87.63318824768066	A stranger on the street , the woman wearing a bracelet on her wrist and the audience like fishing . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and the audience likes fishing . <eos>
True	both_expanded_3NPs_coord_aff	-100.53699398040771	-102.02187442779541	A stranger on the street , the woman wearing a bracelet on her wrist and the audience eat out with some friends . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and the audience eats out with some friends . <eos>
True	both_expanded_3NPs_coord_aff	-103.86733531951904	-104.14590549468994	A stranger on the street , the woman wearing a bracelet on her wrist and the audience drink beer in the pub tonight . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and the audience drinks beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_aff	-98.5708999633789	-99.64008617401123	A stranger on the street , the woman wearing a bracelet on her wrist and the audience love animals with fur . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and the audience loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-92.65863037109375	-92.14098167419434	A stranger on the street , the woman wearing a bracelet on her wrist and the audience find it difficult to concentrate . <eos>	A stranger on the street , the woman wearing a bracelet on her wrist and the audience finds it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_aff	-103.84428691864014	-103.89465713500977	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John take dancing classes . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John takes dancing classes . <eos>
True	both_expanded_3NPs_coord_aff	-101.61038017272949	-101.78683567047119	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John like fishing . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John likes fishing . <eos>
True	both_expanded_3NPs_coord_aff	-115.42994403839111	-115.47541904449463	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John eat out with some friends . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John eats out with some friends . <eos>
False	both_expanded_3NPs_coord_aff	-116.69872665405273	-116.28024101257324	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John drink beer in the pub tonight . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John drinks beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_aff	-111.981858253479	-112.71170806884766	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John love animals with fur . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-111.1818037033081	-109.39497566223145	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John find it difficult to concentrate . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and John finds it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_aff	-112.95360660552979	-114.4407377243042	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and that student take dancing classes . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and that student takes dancing classes . <eos>
False	both_expanded_3NPs_coord_aff	-113.03078269958496	-111.26593017578125	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and that student like fishing . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and that student likes fishing . <eos>
True	both_expanded_3NPs_coord_aff	-123.12350654602051	-126.09876918792725	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and that student eat out with some friends . <eos>	A stranger on the street , Bill ( a cousin who recently returned from Africa ) and that student eats out with some friends . <eos>
